id,title,ingredients,instructions,cuisine,rating,image_path,num_ingredients,prep_time,cook_time,cuisine_encoded,is_japanese,is_italian
it_003213,Classic pasta with pecorino romano,"anchovies, black pepper, rosemary, pecorino romano, tomatoes, san marzano tomatoes, focaccia, white wine","Heat oil in a pot. Add anchovies, black pepper, rosemary and cook for 6 minutes. Season with salt and pepper to taste. Add pecorino romano, tomatoes and simmer for 14 minutes. Serve al dente. Garnish with fresh herbs.",italian,3.8,it_003213.jpg,8,80,91,0,0,1
it_003831,Classic risotto with truffle oil,"truffle oil, gorgonzola, basil, capers","Heat butter in a pot. Add truffle oil, gorgonzola, basil and cook for 5 minutes. Season with salt and pepper to taste. Add capers and simmer for 12 minutes. Serve rustic style. Garnish with sesame seeds.",italian,4.6,it_003831.jpg,4,32,119,0,0,1
ja_000609,Homestyle sashimi with tempura batter,"tempura batter, wasabi, lotus root, seaweed, tofu, soy sauce, green onions","Heat oil in a pan. Add tempura batter, wasabi, lotus root and cook for 8 minutes. Season with salt and pepper to taste. Add seaweed, tofu and simmer for 15 minutes. Serve in soy-based sauce. Garnish with lemon.",japanese,4.8,ja_000609.jpg,7,102,108,1,1,0
ja_004288,Traditional teriyaki with wasabi,"edamame, bonito flakes, cucumber, wasabi, rice, nori, udon noodles, panko breadcrumbs","Heat butter in a pot. Add edamame, bonito flakes, cucumber and cook for 7 minutes. Season with salt and pepper to taste. Add wasabi, rice and simmer for 7 minutes. Serve served with rice. Garnish with lemon.",japanese,3.5,ja_004288.jpg,8,110,71,1,1,0
ja_001506,Authentic miso-glazed with salmon,"mentaiko, udon noodles, salmon","Heat oil in a pot. Add mentaiko, udon noodles, salmon and cook for 5 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve with dashi broth. Garnish with lemon.",japanese,4.6,ja_001506.jpg,3,55,174,1,1,0
it_001262,Rustic osso buco with salami,"mozzarella, salami, parsley","Heat butter in a skillet. Add mozzarella, salami, parsley and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve al dente. Garnish with parmesan.",italian,4.8,it_001262.jpg,3,88,172,0,0,1
ja_001594,Traditional steamed with shoyu,"shoyu, daikon radish, tuna, mentaiko, nori, soy sauce","Heat butter in a pot. Add shoyu, daikon radish, tuna and cook for 8 minutes. Season with salt and pepper to taste. Add mentaiko, nori and simmer for 11 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,2.9,ja_001594.jpg,6,58,106,1,1,0
it_001814,Authentic pasta with porcini mushrooms,"porcini mushrooms, arugula, mascarpone, anchovies","Heat oil in a skillet. Add porcini mushrooms, arugula, mascarpone and cook for 3 minutes. Season with salt and pepper to taste. Add anchovies and simmer for 6 minutes. Serve rustic style. Garnish with lemon.",italian,2.7,it_001814.jpg,4,64,70,0,0,1
it_001952,Rustic pizza with mortadella,"tomatoes, mortadella, parmesan, parsley","Heat butter in a skillet. Add tomatoes, mortadella, parmesan and cook for 9 minutes. Season with salt and pepper to taste. Add parsley and simmer for 6 minutes. Serve al dente. Garnish with sesame seeds.",italian,2.6,it_001952.jpg,4,47,91,0,0,1
it_000745,Traditional marinara with focaccia,"san marzano tomatoes, focaccia, olive oil, truffle oil, rosemary, mascarpone, marinara sauce, cannellini beans","Heat olive oil in a pan. Add san marzano tomatoes, focaccia, olive oil and cook for 8 minutes. Season with salt and pepper to taste. Add truffle oil, rosemary and simmer for 13 minutes. Serve rustic style. Garnish with parmesan.",italian,3.0,it_000745.jpg,8,41,164,0,0,1
it_000664,Rustic carbonara with ricotta,"balsamic vinegar, basil, nduja, arugula, ricotta, buffalo mozzarella","Heat olive oil in a pan. Add balsamic vinegar, basil, nduja and cook for 3 minutes. Season with salt and pepper to taste. Add arugula, ricotta and simmer for 15 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,3.5,it_000664.jpg,6,60,151,0,0,1
ja_004563,Authentic tempura with nori,"lotus root, teriyaki sauce, salmon, seaweed, tempura batter, nori","Heat olive oil in a pan. Add lotus root, teriyaki sauce, salmon and cook for 8 minutes. Season with salt and pepper to taste. Add seaweed, tempura batter and simmer for 13 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,3.4,ja_004563.jpg,6,107,44,1,1,0
it_000714,Traditional marinara with arborio rice,"black pepper, lemon, arugula, arborio rice, guanciale","Heat butter in a pot. Add black pepper, lemon, arugula and cook for 5 minutes. Season with salt and pepper to taste. Add arborio rice, guanciale and simmer for 11 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.0,it_000714.jpg,5,64,155,0,0,1
it_001889,Classic pasta with pasta,"mozzarella, pasta, mascarpone, chianti, parmesan, pesto, cannellini beans","Heat oil in a pot. Add mozzarella, pasta, mascarpone and cook for 7 minutes. Season with salt and pepper to taste. Add chianti, parmesan and simmer for 6 minutes. Serve with olive oil. Garnish with parmesan.",italian,4.7,it_001889.jpg,7,40,156,0,0,1
it_003205,Homemade risotto with arugula,"pasta, truffle oil, arugula","Heat butter in a pan. Add pasta, truffle oil, arugula and cook for 4 minutes. Season with salt and pepper to taste. Add and simmer for 9 minutes. Serve in tomato sauce. Garnish with lemon.",italian,3.7,it_003205.jpg,3,48,60,0,0,1
ja_002828,Modern sashimi with daikon radish,"rice vinegar, seaweed, daikon radish, bonito flakes, shoyu","Heat butter in a pan. Add rice vinegar, seaweed, daikon radish and cook for 9 minutes. Season with salt and pepper to taste. Add bonito flakes, shoyu and simmer for 7 minutes. Serve with wasabi. Garnish with lemon.",japanese,2.9,ja_002828.jpg,5,75,65,1,1,0
ja_004602,Homestyle sashimi with tuna,"nori, avocado, azuki beans, matcha, tuna, tofu","Heat olive oil in a pan. Add nori, avocado, azuki beans and cook for 5 minutes. Season with salt and pepper to taste. Add matcha, tuna and simmer for 13 minutes. Serve with dashi broth. Garnish with lemon.",japanese,4.0,ja_004602.jpg,6,91,140,1,1,0
ja_003476,Authentic grilled with shichimi togarashi,"ginger, shiitake mushrooms, panko breadcrumbs, shichimi togarashi, miso paste","Heat oil in a skillet. Add ginger, shiitake mushrooms, panko breadcrumbs and cook for 5 minutes. Season with salt and pepper to taste. Add shichimi togarashi, miso paste and simmer for 9 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,3.3,ja_003476.jpg,5,120,130,1,1,0
ja_004945,Homestyle tempura with miso paste,"ginger, mentaiko, teriyaki sauce, wasabi, miso paste","Heat oil in a skillet. Add ginger, mentaiko, teriyaki sauce and cook for 10 minutes. Season with salt and pepper to taste. Add wasabi, miso paste and simmer for 8 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,3.1,ja_004945.jpg,5,99,11,1,1,0
ja_002803,Traditional miso-glazed with pickled ginger,"sesame seeds, pickled ginger, katsuobushi","Heat olive oil in a skillet. Add sesame seeds, pickled ginger, katsuobushi and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 12 minutes. Serve with wasabi. Garnish with lemon.",japanese,4.7,ja_002803.jpg,3,35,19,1,1,0
it_004201,Homemade risotto with white wine,"white wine, mozzarella, porcini mushrooms, capers","Heat butter in a pot. Add white wine, mozzarella, porcini mushrooms and cook for 3 minutes. Season with salt and pepper to taste. Add capers and simmer for 7 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.3,it_004201.jpg,4,98,10,0,0,1
it_000508,Classic marinara with olive oil,"black pepper, rosemary, mozzarella, garlic, olive oil","Heat olive oil in a skillet. Add black pepper, rosemary, mozzarella and cook for 10 minutes. Season with salt and pepper to taste. Add garlic, olive oil and simmer for 9 minutes. Serve with parmesan. Garnish with lemon.",italian,3.5,it_000508.jpg,5,26,168,0,0,1
ja_003728,Classic tempura with azuki beans,"sesame seeds, azuki beans, mochi, dashi","Heat olive oil in a skillet. Add sesame seeds, azuki beans, mochi and cook for 9 minutes. Season with salt and pepper to taste. Add dashi and simmer for 12 minutes. Serve tempura style. Garnish with sesame seeds.",japanese,4.0,ja_003728.jpg,4,109,62,1,1,0
it_001237,Rustic osso buco with anchovies,"ricotta, garlic, anchovies","Heat oil in a pot. Add ricotta, garlic, anchovies and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve al dente. Garnish with parmesan.",italian,4.1,it_001237.jpg,3,108,123,0,0,1
it_001774,Traditional osso buco with parmesan,"marinara sauce, capers, prosciutto, cannellini beans, pesto, pecorino romano, parmesan, sun-dried tomatoes","Heat olive oil in a pan. Add marinara sauce, capers, prosciutto and cook for 6 minutes. Season with salt and pepper to taste. Add cannellini beans, pesto and simmer for 12 minutes. Serve rustic style. Garnish with sesame seeds.",italian,5.0,it_001774.jpg,8,40,35,0,0,1
it_000207,Traditional osso buco with focaccia,"bresaola, cannellini beans, focaccia, pecorino romano, pine nuts, mascarpone","Heat butter in a pot. Add bresaola, cannellini beans, focaccia and cook for 10 minutes. Season with salt and pepper to taste. Add pecorino romano, pine nuts and simmer for 14 minutes. Serve al dente. Garnish with parmesan.",italian,2.8,it_000207.jpg,6,53,43,0,0,1
it_003168,Authentic risotto with guanciale,"basil, garlic, lemon, focaccia, guanciale, black pepper","Heat oil in a pot. Add basil, garlic, lemon and cook for 7 minutes. Season with salt and pepper to taste. Add focaccia, guanciale and simmer for 6 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,4.5,it_003168.jpg,6,104,32,0,0,1
it_004645,Rustic osso buco with white wine,"white wine, san marzano tomatoes, basil","Heat butter in a pan. Add white wine, san marzano tomatoes, basil and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 10 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,3.2,it_004645.jpg,3,64,135,0,0,1
ja_000037,Modern miso-glazed with matcha,"udon noodles, wasabi, matcha, miso paste","Heat oil in a skillet. Add udon noodles, wasabi, matcha and cook for 6 minutes. Season with salt and pepper to taste. Add miso paste and simmer for 6 minutes. Serve tempura style. Garnish with lemon.",japanese,2.8,ja_000037.jpg,4,113,87,1,1,0
it_004205,Classic osso buco with pine nuts,"mascarpone, sun-dried tomatoes, guanciale, buffalo mozzarella, parsley, capers, pine nuts","Heat butter in a pan. Add mascarpone, sun-dried tomatoes, guanciale and cook for 9 minutes. Season with salt and pepper to taste. Add buffalo mozzarella, parsley and simmer for 5 minutes. Serve with olive oil. Garnish with parmesan.",italian,3.7,it_004205.jpg,7,44,71,0,0,1
ja_004294,Homestyle grilled with avocado,"avocado, kombu, sesame seeds","Heat oil in a skillet. Add avocado, kombu, sesame seeds and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 10 minutes. Serve with wasabi. Garnish with sesame seeds.",japanese,3.6,ja_004294.jpg,3,108,113,1,1,0
it_001502,Traditional marinara with parmesan,"parmesan, pecorino romano, mascarpone, garlic","Heat butter in a pot. Add parmesan, pecorino romano, mascarpone and cook for 7 minutes. Season with salt and pepper to taste. Add garlic and simmer for 12 minutes. Serve al dente. Garnish with parmesan.",italian,4.0,it_001502.jpg,4,50,99,0,0,1
ja_000654,Authentic sashimi with ramen noodles,"tuna, mochi, ramen noodles, daikon radish, nori, edamame","Heat butter in a pan. Add tuna, mochi, ramen noodles and cook for 8 minutes. Season with salt and pepper to taste. Add daikon radish, nori and simmer for 14 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,3.1,ja_000654.jpg,6,120,12,1,1,0
ja_001713,Traditional steamed with karashi,"teriyaki sauce, sake, mochi, bamboo shoots, rice vinegar, sesame seeds, karashi","Heat butter in a skillet. Add teriyaki sauce, sake, mochi and cook for 9 minutes. Season with salt and pepper to taste. Add bamboo shoots, rice vinegar and simmer for 9 minutes. Serve in soy-based sauce. Garnish with lemon.",japanese,3.3,ja_001713.jpg,7,27,130,1,1,0
it_004289,Traditional pizza with bresaola,"ricotta, balsamic vinegar, bresaola","Heat oil in a pot. Add ricotta, balsamic vinegar, bresaola and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve with olive oil. Garnish with parmesan.",italian,4.6,it_004289.jpg,3,47,77,0,0,1
ja_002952,Homestyle teriyaki with enoki mushrooms,"ginger, sesame oil, enoki mushrooms, yuzu, rice vinegar, teriyaki sauce, ramen noodles, sesame seeds","Heat butter in a pan. Add ginger, sesame oil, enoki mushrooms and cook for 6 minutes. Season with salt and pepper to taste. Add yuzu, rice vinegar and simmer for 8 minutes. Serve served with rice. Garnish with parmesan.",japanese,2.7,ja_002952.jpg,8,100,167,1,1,0
ja_004577,Modern miso-glazed with avocado,"udon noodles, rice, yuzu, daikon radish, avocado","Heat olive oil in a skillet. Add udon noodles, rice, yuzu and cook for 5 minutes. Season with salt and pepper to taste. Add daikon radish, avocado and simmer for 5 minutes. Serve in soy-based sauce. Garnish with lemon.",japanese,2.9,ja_004577.jpg,5,81,33,1,1,0
ja_004214,Homestyle grilled with rice,"rice, katsuobushi, dashi","Heat oil in a skillet. Add rice, katsuobushi, dashi and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,4.1,ja_004214.jpg,3,77,54,1,1,0
ja_000935,Classic tempura with panko breadcrumbs,"soy sauce, ginger, panko breadcrumbs","Heat oil in a pan. Add soy sauce, ginger, panko breadcrumbs and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve tempura style. Garnish with parmesan.",japanese,4.8,ja_000935.jpg,3,60,70,1,1,0
ja_002975,Authentic tempura with wakame,"daikon radish, seaweed, mirin, matcha, sesame seeds, bamboo shoots, shoyu, wakame","Heat olive oil in a pot. Add daikon radish, seaweed, mirin and cook for 10 minutes. Season with salt and pepper to taste. Add matcha, sesame seeds and simmer for 12 minutes. Serve tempura style. Garnish with parmesan.",japanese,3.0,ja_002975.jpg,8,23,80,1,1,0
ja_000330,Classic miso-glazed with sake,"daikon radish, edamame, sake, miso paste, teriyaki sauce","Heat oil in a pan. Add daikon radish, edamame, sake and cook for 7 minutes. Season with salt and pepper to taste. Add miso paste, teriyaki sauce and simmer for 5 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,4.7,ja_000330.jpg,5,119,17,1,1,0
ja_003780,Traditional grilled with tofu,"tofu, shoyu, miso paste","Heat butter in a pan. Add tofu, shoyu, miso paste and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,2.7,ja_003780.jpg,3,97,86,1,1,0
ja_001701,Traditional sashimi with mochi,"enoki mushrooms, shichimi togarashi, shiitake mushrooms, sesame seeds, rice, mochi, mirin","Heat oil in a pot. Add enoki mushrooms, shichimi togarashi, shiitake mushrooms and cook for 6 minutes. Season with salt and pepper to taste. Add sesame seeds, rice and simmer for 10 minutes. Serve with dashi broth. Garnish with sesame seeds.",japanese,3.5,ja_001701.jpg,7,23,27,1,1,0
it_004778,Homemade osso buco with arborio rice,"arborio rice, pasta, tomatoes","Heat oil in a skillet. Add arborio rice, pasta, tomatoes and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 8 minutes. Serve al dente. Garnish with fresh herbs.",italian,3.4,it_004778.jpg,3,49,103,0,0,1
ja_004263,Modern steamed with soy sauce,"soy sauce, yuzu, sake, salmon, mochi, rice vinegar","Heat olive oil in a skillet. Add soy sauce, yuzu, sake and cook for 4 minutes. Season with salt and pepper to taste. Add salmon, mochi and simmer for 11 minutes. Serve served with rice. Garnish with parmesan.",japanese,2.6,ja_004263.jpg,6,51,109,1,1,0
it_002261,Rustic pizza with anchovies,"tomatoes, ricotta, focaccia, anchovies","Heat olive oil in a pot. Add tomatoes, ricotta, focaccia and cook for 7 minutes. Season with salt and pepper to taste. Add anchovies and simmer for 6 minutes. Serve in tomato sauce. Garnish with fresh herbs.",italian,3.0,it_002261.jpg,4,105,163,0,0,1
